CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
CT	122	48	46	46.000
CT	121	57	52	52.000
CT	120	42	38	38.000
CT	119	54	49	49.000
CT	118	44	36	36.000
CT	117	41	41	41.000
CT	116	60	60	60.000
CT	115	58	57	57.000
CT	114	35	34	34.000
CT	113	46	44	44.000
CT	112	45	41	41.000
CT	111	43	38	38.000
CT	110	38	34	34.000
CT	109	42	34	34.000
CT	108	51	46	46.000
CT	107	43	41	41.000
CT	106	34	32	32.000
CT	105	39	37	37.000
CT	104	74	53	53.000
CT	103	62	47	47.000
CT	102	48	42	42.000
CT	101	45	36	36.000
CT	100	46	38	38.000
CT	99	56	44	44.000
CT	98	61	45	45.000
CT	97	39	31	31.000
CT	96	60	54	54.000
CT	95	45	42	42.000
CT	94	53	44	44.000
CT	93	49	45	45.000
CT	92	45	41	41.000
CT	91	53	44	44.000
CT	90	33	31	31.000
CT	89	52	44	44.000
